,tweet,id,time,user,location,favourites,retweet-count,hashtags
700,Greta Thunberg accuses world leaders at COP24 of stealing kids' futures #weather https://t.co/xh1YTBDQUE,1074645164293943297,2018-12-17 12:39:07,82960432,,0,0,[weather]
701,"Rain could be heavy at times in Boston, and some areas may see a little snow #weather https://t.co/5IqgZQPV89",1074607422994444289,2018-12-17 10:09:09,82960432,,0,0,[weather]
702,Talks adopt 'rulebook' to put Paris climate deal into action #weather https://t.co/dNB8bYCXqt,1074603634057342976,2018-12-17 09:54:06,82960432,,0,0,[weather]
703,"Storms shatter records in the East, create massive waves in the West #weather https://t.co/AXWzy6E1cJ",1074513034247233536,2018-12-17 03:54:05,82960432,,0,0,[weather]
704,Officials press forward with emergency plan after string of bluff collapses #weather https://t.co/QHMdxSsNMl,1074441340996354049,2018-12-16 23:09:12,82960432,,0,0,[weather]
705,Second earthquake in 4 days centered in eastern Tennessee #weather https://t.co/3L19323p5j,1074411120360751105,2018-12-16 21:09:07,82960432,,0,0,[weather]
706,"How will weather leading up to Christmas affect travel, white Christmas chances? #weather https://t.co/rrLJPbDKIg",1074328080905195521,2018-12-16 15:39:09,82960432,,0,0,[weather]
707,West Coast battles massive winds and waves #weather https://t.co/0DVAhs0utu,1074324287476002816,2018-12-16 15:24:04,82960432,,0,0,[weather]
708,"Pacific storms, coastal reef create Mavericks' 60-foot surf waves #weather https://t.co/jQyZLJYFEo",1074320530419810304,2018-12-16 15:09:09,82960432,,0,0,[weather]
709,"Strong quake rocks Indonesia's Papua; no injuries, damage #weather https://t.co/mJf9JP7STP",1074294094124335104,2018-12-16 13:24:06,82960432,,0,0,[weather]
710,Who's Likely Getting a White Christmas This Year? #weather https://t.co/reYFAcWay4,1074143091911622657,2018-12-16 03:24:04,82960432,,0,0,[weather]
711,"55,000 without power in Sydney; Queensland braces for 'zombie cyclone' #weather https://t.co/s50kDOG1bq",1074112896185991168,2018-12-16 01:24:05,82960432,,0,0,[weather]
712,Climate Negotiators Reach an Overtime Deal to Keep Paris Pact Alive #weather https://t.co/BPCTTF4ltL,1074075147424882688,2018-12-15 22:54:05,82960432,,0,0,[weather]
713,All evacuation orders lifted in deadly California wildfire #weather https://t.co/70EQ6vvbk2,1074007195413409792,2018-12-15 18:24:04,82960432,,0,0,[weather]
714,Storm update: Florence-ravaged areas face more river flooding #weather https://t.co/Uw2TVuiGd1,1073980780374720512,2018-12-15 16:39:06,82960432,,1,0,[weather]
715,Light at the end of the tunnel for UN climate talks #weather https://t.co/G2UuOQCVim,1073935482973605888,2018-12-15 13:39:06,82960432,,0,0,[weather]
716,"Storm train to keep rolling through northwestern US with rain, snow and wind #weather https://t.co/SShHgaW4wP",1073912834558328833,2018-12-15 12:09:06,82960432,,0,0,[weather]
717,Massive waves 25 to 40 feet expected to accompany Bay Area storms #weather https://t.co/9mqPD6ieyv,1073761838376968193,2018-12-15 02:09:06,82960432,,0,0,[weather]
718,A 100-year-old rainfall record has been broken #weather https://t.co/2hB7DzRIce,1073754291096018944,2018-12-15 01:39:07,82960432,,0,0,[weather]
719,Report details firefighters' harrowing work in Paradise #weather https://t.co/ZeyQa0csIF,1073750516608393216,2018-12-15 01:24:07,82960432,,0,0,[weather]
720,"Weekend storm to bring rain, fog and wintry mix to part of northeastern US #weather https://t.co/MhZwlABJJH",1073614613139271680,2018-12-14 16:24:05,82960432,,0,0,[weather]
721,Up to 6 inches of snow piles up in West Texas #weather https://t.co/u2LoaWTicg,1073505148750594048,2018-12-14 09:09:06,82960432,,0,0,[weather]
722,Week in Weather: 41 photos of nature's highs and lows #weather https://t.co/mjrF5kiOOA,1073486265658441728,2018-12-14 07:54:04,82960432,,0,0,[weather]
723,Marine Corps says $3.6B for storm repairs at East Coast base #weather https://t.co/MrLje66wDd,1073418326720733185,2018-12-14 03:24:06,82960432,,0,0,[weather]
724,Poll: More Americans view climate change as 'imminent' threat #weather https://t.co/sRzvnVwVbS,1073350370473041920,2018-12-13 22:54:04,82960432,,0,0,[weather]
725,Southwestern US states close to sealing drought deal #weather https://t.co/eOyMxN3fND,1073331542242451456,2018-12-13 21:39:15,82960432,,0,0,[weather]
726,America’s Most Hazardous Volcano Erupted This Year. Then It Erupted and Erupted. #weather https://t.co/NuNeJJmi52,1073146540636594176,2018-12-13 09:24:08,82960432,,0,0,[weather]
727,"How likely is a quake in the Midwest, South? The Big One could be coming #weather https://t.co/M0rLbWV3Xc",1073067300557795329,2018-12-13 04:09:15,82960432,,1,0,[weather]
728,Weather agency chief: I've never briefed Trump on warming #weather https://t.co/RZnZh3lv9W,1073044632978608128,2018-12-13 02:39:11,82960432,,0,0,[weather]
729,Officials reduce North Carolina storm death toll #weather https://t.co/jBuQ74eeiT,1073040842271543296,2018-12-13 02:24:07,82960432,,0,0,[weather]
730,"Magnitude 4.4 earthquake shakes Tennessee, Georgia #weather https://t.co/q7Nba7aiaP",1072972913324638209,2018-12-12 21:54:12,82960432,,0,0,[weather]
731,Study says El Niños will strengthen because of global warming #weather https://t.co/t8TwJ3elNe,1072969164875227137,2018-12-12 21:39:18,82960432,,0,0,[weather]
732,"Urban Flooding Is Worryingly Widespread in the U.S., But Under-Studied #weather https://t.co/9qOrjP6mEO",1072920070769143808,2018-12-12 18:24:13,82960432,,0,0,[weather]
733,Why this spell of Bay Area fog is different from the usual stuff #weather https://t.co/yzfp3sTCCt,1072912505725308928,2018-12-12 17:54:09,82960432,,0,0,[weather]
734,"Quick-hitting snow may whiten Great Lakes, central Appalachians into Thursday morning #weather https://t.co/EEXQVhw3vI",1072889858102718465,2018-12-12 16:24:10,82960432,,0,0,[weather]
735,A wet start to winter brings piles of snow to Calif. mountains and high hopes for water supply #weather https://t.co/fpMrTgGrA4,1072750197279604737,2018-12-12 07:09:12,82960432,,0,0,[weather]
736,Geminid meteor shower — one of year's best — peaks Thursday and Friday #weather https://t.co/8BrYq4FxVC,1072708651675086848,2018-12-12 04:24:07,82960432,,0,0,[weather]
737,Up to 3 feet of snow to fall on passes east of Seattle #weather https://t.co/XmGXYOK1zh,1072663364797644800,2018-12-12 01:24:09,82960432,,0,0,[weather]
738,California wildfires cleanup to cost at least $3 billion #weather https://t.co/7b3EDAXfme,1072614323112042496,2018-12-11 22:09:17,82960432,,0,0,[weather]
739,Refreezing still a threat after snowstorm; rain on the way #weather https://t.co/9e1fOJoymY,1072599206781706240,2018-12-11 21:09:13,82960432,,0,0,[weather]
740,Icy roads a lingering hazard from deadly Southeast pre-winter storm #weather https://t.co/qEOiZqGQy8,1072482154754596864,2018-12-11 13:24:06,82960432,,0,0,[weather]
741,Diners Flee as Strong Wind Tears Roof Off Indonesia Restaurant #weather https://t.co/kVmMCQ7n4a,1072448205143576576,2018-12-11 11:09:11,82960432,,0,0,[weather]
742,"NC neighborhood hit by tornado, hurricane, tropical storm and snow this year #weather https://t.co/GD22M36jAj",1072444418882449409,2018-12-11 10:54:09,82960432,,0,0,[weather]
743,Don't believe these climate change lies #weather https://t.co/ADVpacABrQ,1072418000375033857,2018-12-11 09:09:10,82960432,,0,0,[weather]
744,Snowstorm: Southern roads dangerous as slush refreezes #weather https://t.co/1n2pAXndr1,1072414220115955712,2018-12-11 08:54:09,82960432,,2,0,[weather]
745,Southeast's first winter storm clears but thousands left in the dark #weather https://t.co/SHB7xEengj,1072406664714821633,2018-12-11 08:24:07,82960432,,0,0,[weather]
746,"Frigid nights, black ice to follow southern US snowstorm through midweek #weather https://t.co/JsxNWJYNSM",1072191512459468804,2018-12-10 18:09:11,82960432,,0,0,[weather]
747,Wintry storm ices roads across much of US Southeast #weather https://t.co/5D1TOPs2Ei,1072161296768950272,2018-12-10 16:09:07,82960432,,0,0,[weather]
748,"Meteorologist: Southeastern snowstorm fades, but trouble remains #weather https://t.co/m5R6yOJ4xE",1072021623220297734,2018-12-10 06:54:06,82960432,,0,0,[weather]
749,Trump admin resists global climate efforts at home and overseas #weather https://t.co/70Qj7oK5Qe,1071946123583995905,2018-12-10 01:54:06,82960432,,0,0,[weather]
750,'Stay put if you can': Swath of South faces wintry mess #weather https://t.co/Loz4Z7b74i,1071878170586955776,2018-12-09 21:24:05,82960432,,0,0,[weather]
751,Climate talks pause as battle over key science report looms #weather https://t.co/iJEAMg0XkG,1071863068664057856,2018-12-09 20:24:04,82960432,,0,0,[weather]
752,States to meet at deadline on Colorado River drought plan #weather https://t.co/KnbRlO1KNE,1071859324601851904,2018-12-09 20:09:11,82960432,,0,0,[weather]
753,In photos: Winter storm in Southeastern US #weather https://t.co/SMtH1KNKTt,1071844214831345664,2018-12-09 19:09:09,82960432,,0,0,[weather]
754,Prolonged Northeast dry stretch to come to an end later this week #weather https://t.co/0S7Zs6IQb5,1071836667659468800,2018-12-09 18:39:09,82960432,,0,0,[weather]
755,"As Greenland’s ice sheet melts, scientists want to know ‘how fast’ #weather https://t.co/N7Qxe8p8gJ",1071821561206726656,2018-12-09 17:39:08,82960432,,0,0,[weather]
756,"Wintry storm brings rain, snow, havoc across USA; more bad weather on the way #weather https://t.co/HDwuswTRQX",1071730959593029633,2018-12-09 11:39:07,82960432,,1,0,[weather]
757,"The difference between freezing rain, sleet, snow, hail and graupel #weather https://t.co/XY0tX3xaWD",1071542219834675200,2018-12-08 23:09:08,82960432,,2,1,[weather]
758,Dissecting a hurricane: What makes a superstorm? #weather https://t.co/xQm37uxRrt,1071519565153153024,2018-12-08 21:39:06,82960432,,1,0,[weather]
759,"Storms to pound northwestern US with rain, mountain snow into next week #weather https://t.co/KDljWk5soa",1071470480484233216,2018-12-08 18:24:04,82960432,,1,0,[weather]
760,Snow and flash flooding threaten over 20 million people in southern US states #weather https://t.co/bLX4Vt9cZN,1071394986439061504,2018-12-08 13:24:04,82960432,,0,0,[weather]
761,Complacency kills: Caribbean gears up for tsunamis #weather https://t.co/uqrHDBBQcV,1071304392890961920,2018-12-08 07:24:05,82960432,,1,0,[weather]
762,"Climate change is already here, scientists say, and it's killing us #weather https://t.co/kzMtSiIQUK",1071300622362673154,2018-12-08 07:09:06,82960432,,0,0,[weather]
763,"Winter Storm Diego path and track, where's it headed? #weather https://t.co/HiZkvwKSdl",1071277976803659776,2018-12-08 05:39:07,82960432,,0,0,[weather]
764,N.C. First Responders &amp; Tow Truck Drivers Prepare for Winter Weather #weather https://t.co/doFKq4vVUZ,1071251538855657472,2018-12-08 03:54:04,82960432,,0,0,[weather]
765,North Carolina governor declares emergency over impending snowstorm #weather https://t.co/Rx8s4uMehU,1071213793525387264,2018-12-08 01:24:05,82960432,,1,1,[weather]
766,Sierra snowpack is 106 percent of average and it's not even winter #weather https://t.co/of7nZdeuu1,1071202475862945793,2018-12-08 00:39:06,82960432,,0,0,[weather]
767,Storm brings flood fears to Southern California burn areas #weather https://t.co/bsWhe792Nw,1071025064961703937,2018-12-07 12:54:08,82960432,,0,0,[weather]
768,Extreme cold weather turns hot water into ice crystals in China #weather https://t.co/seA5XgKwSZ,1070983543017197569,2018-12-07 10:09:09,82960432,,1,1,[weather]
769,Week in Weather: 35 amazing photos from around the world #weather https://t.co/1yIeMPbJft,1070957103643152388,2018-12-07 08:24:05,82960432,,0,0,[weather]
770,Mudslides offer preview of what could be a wet winter in S. California #weather https://t.co/ghVyRAGIME,1070889163807834113,2018-12-07 03:54:07,82960432,,0,0,[weather]
771,Surf's up: Calm conditions can last 20 minutes between massive 20-footers #weather https://t.co/IpoGbqicfw,1070836312750546945,2018-12-07 00:24:06,82960432,,0,0,[weather]
772,"Powerhouse storm blasts Calif., will roar across southern US #weather https://t.co/2PirABs7Rq",1070813673235435520,2018-12-06 22:54:09,82960432,,0,0,[weather]
773,"Floods, mudslides as storm wallops Southern California #weather https://t.co/0jwPKxKfNB",1070764599769620480,2018-12-06 19:39:09,82960432,,0,0,[weather]
774,Snow to blanket the South this weekend in major winter storm #weather https://t.co/R7UK1cN223,1070757052740321280,2018-12-06 19:09:09,82960432,,0,2,[weather]
775,"In Unfazed Alaska, a Major Quake Is Just a Bump in the Road #weather https://t.co/SY4AbjEgqB",1070715534927290368,2018-12-06 16:24:11,82960432,,0,0,[weather]
776,Paris riots show difficulty of fighting warming with taxes #weather https://t.co/ivYUDeJSoZ,1070632470498791429,2018-12-06 10:54:07,82960432,,0,0,[weather]
777,New study explains creation of deadly California 'firenado' #weather https://t.co/fwrrfckeQT,1070553196832026624,2018-12-06 05:39:06,82960432,,0,0,[weather]
778,Parts of ravaged Paradise open for first time since California wildfire #weather https://t.co/jFJWVILOJQ,1070530550773932032,2018-12-06 04:09:07,82960432,,0,0,[weather]
779,Greenland's ice sheet melt goes into 'overdrive' and is 'off the charts' #weather https://t.co/NSXpbDPw96,1070428625965506561,2018-12-05 21:24:06,82960432,,0,1,[weather]
780,‘We are in trouble.’ Global carbon emissions reach record high. #weather https://t.co/8mgfn4bDQu,1070409755863076864,2018-12-05 20:09:07,82960432,,0,1,[weather]
781,UN: Curbing climate change would reap huge health benefits #weather https://t.co/Qu4AzNrkZx,1070330479071522816,2018-12-05 14:54:06,82960432,,0,0,[weather]
782,"Calif.'s Camp Fire killed 85 people, but death toll is still changing #weather https://t.co/FpumRUQ8ub",1070228578887905280,2018-12-05 08:09:11,82960432,,0,0,[weather]
783,Alaska selfie-takers told to stay off quake-buckled road #weather https://t.co/UJ1P0BqbfH,1070224796917452801,2018-12-05 07:54:10,82960432,,0,0,[weather]
784,Massive 7.6 quake prompts tsunami warning off New Caledonia #weather https://t.co/F9qAMB2Zw5,1070187030565466112,2018-12-05 05:24:05,82960432,,0,0,[weather]
785,"After 5-year decline, rich countries' carbon emissions are rising again #weather https://t.co/dvuUcPiw1k",1070183264378208257,2018-12-05 05:09:07,82960432,,0,0,[weather]
786,Brightest comet of the year will zoom near Earth next week #weather https://t.co/QYj4X96rID,1070130407423696898,2018-12-05 01:39:05,82960432,,0,0,[weather]
787,Kilauea has been erupting since 1983. It may have stopped #weather https://t.co/ULKnFLfYDa,1070088885823131648,2018-12-04 22:54:06,82960432,,1,1,[weather]
788,"Dangerous snow, ice storm and flooding rain may shut down travel in south-central US beginning Friday #weather https://t.co/UpUm4f7AZn",1070036041623470080,2018-12-04 19:24:07,82960432,,1,1,[weather]
789,RT @owenhumphreys1: This is one of the reasons  why I keep coming back #iceland @IcelandAuroraSA #weather @stormhour @BBCEarth https://t.co…,1070028176963715072,2018-12-04 18:52:52,82960432,,0,13,"[iceland, weather]"
790,5 major US cities with the highest probability for a white Christmas #weather https://t.co/AnVdGOdnqn,1069979419261853702,2018-12-04 15:39:07,82960432,,0,1,[weather]
791,Illinois residents start to pick up the pieces after tornadoes #weather https://t.co/Z3YXRGBVbj,1069934124599672832,2018-12-04 12:39:08,82960432,,1,0,[weather]
792,"Coast-to-coast cold, then a weekend snowstorm possible for South, East #weather https://t.co/KktSaHOHqM",1069922794836656128,2018-12-04 11:54:07,82960432,,0,0,[weather]
793,Sheriff: 11 still missing after deadly California wildfire #weather https://t.co/NBHtBkcIjA,1069885050236194816,2018-12-04 09:24:08,82960432,,0,1,[weather]
794,5 facts about the 2018 Atlantic hurricane season #weather https://t.co/jShTsQpw5I,1069730286793965568,2018-12-03 23:09:09,82960432,,0,0,[weather]
795,"Cold snap chills early risers, but the coming rain is more worrisome #weather https://t.co/uXWl0QmMOw",1069639694462271489,2018-12-03 17:09:10,82960432,,0,0,[weather]
796,"More than 1,000 aftershocks rattle Alaska where 7.0 magnitude struck #weather https://t.co/hPLwCqLIaR",1069628361033506816,2018-12-03 16:24:08,82960432,,0,1,[weather]
797,In photos: Alaska earthquake #weather https://t.co/SkRy8Q2Fap,1069624588294713344,2018-12-03 16:09:09,82960432,,0,1,[weather]
798,Alaska residents try to return to normalcy after earthquake rocks region #weather https://t.co/BK4CujjpJT,1069469821933281280,2018-12-03 05:54:09,82960432,,0,0,[weather]
799,Central Illinois tornadoes: 22 twisters reported in rare outbreak #weather https://t.co/Y3kzmolAva,1069466051694317568,2018-12-03 05:39:11,82960432,,0,0,[weather]
800,"In Unfazed Alaska, a Major Quake Is Just a Bump in the Road #weather https://t.co/SY4AbjEgqB",1069450954133536769,2018-12-03 04:39:11,82960432,,0,0,[weather]
801,"Rare December tornadoes reported in central US, killing 1 #weather https://t.co/EXErTinaPX",1069360337730723840,2018-12-02 22:39:06,82960432,,0,1,[weather]
802,Ominous tornado caught swirling during dusk #weather https://t.co/22rLZk36QH,1069345235447074816,2018-12-02 21:39:06,82960432,,0,0,[weather]
803,Climate talks kick off in Poland with boost from G-20 summit #weather https://t.co/7uNRtAyb1z,1069326355077062656,2018-12-02 20:24:04,82960432,,0,0,[weather]
804,Some evacuation orders lifted for California wildfire area #weather https://t.co/F4tZpajwgz,1069322588923383808,2018-12-02 20:09:06,82960432,,0,0,[weather]
805,"Next winter storm to cross US to first return rain, mountain snow to California by midweek #weather https://t.co/JeLoOUDs2v",1069292390471454720,2018-12-02 18:09:07,82960432,,1,0,[weather]
806,"Cold air to dominate midwestern, northeastern US this week #weather https://t.co/hNFzrWMEIQ",1069201789432487937,2018-12-02 12:09:06,82960432,,0,0,[weather]
807,Snow heads to Anchorage as earthquake cleanup commences amid limited daylight #weather https://t.co/LN69MTCdVb,1069107425351856128,2018-12-02 05:54:07,82960432,,0,0,[weather]
808,Experts: Alaska quake damage could have been much worse #weather https://t.co/fktu6Rp7dO,1069009266252509184,2018-12-01 23:24:04,82960432,,1,0,[weather]
809,1 killed in southwestern Missouri as storms sweep area #weather https://t.co/EsTbDd2Rqv,1068997948824899584,2018-12-01 22:39:06,82960432,,0,0,[weather]
810,"Rain dampens the Bay Area, another storm coming in Tuesday #weather https://t.co/nexidA1ReY",1068960202517471232,2018-12-01 20:09:07,82960432,,0,0,[weather]
811,Storm to drop heavy snow across North Central states into Saturday night #weather https://t.co/ZjwanBjvCM,1068930003507671040,2018-12-01 18:09:07,82960432,,0,0,[weather]
812,Near-record warmth to grip South Florida prior to cooldown at midweek #weather https://t.co/kaS8R5yncR,1068865827951112192,2018-12-01 13:54:06,82960432,,0,0,[weather]
813,Alaska earthquake: State hit by more than 190 tremors since Friday #weather https://t.co/dLQEIl8X7Z,1068839421133254656,2018-12-01 12:09:10,82960432,,1,3,[weather]
814,"Christmas tree farms struggle with near-record rainfall, flooding #weather https://t.co/6AFF6oTE1N",1068779016662859776,2018-12-01 08:09:09,82960432,,2,0,[weather]
815,Storm creates mudslide mess but blankets mountains with fresh snow #weather https://t.co/mPAjlYEJBS,1068775236433133568,2018-12-01 07:54:07,82960432,,0,0,[weather]
816,2018 Hurricane season officially comes to a close #weather https://t.co/dJY2nnvNRH,1068771472846479360,2018-12-01 07:39:10,82960432,,1,0,[weather]
817,Wave cloud weather phenomenon appears over Utah sky #weather https://t.co/K1qApRPkBB,1068767684555231232,2018-12-01 07:24:07,82960432,,0,0,[weather]
818,11 Trump climate goofs and 1 correct claim #weather https://t.co/0jemOVbqcl,1068763923455733760,2018-12-01 07:09:10,82960432,,0,0,[weather]
819,Arizona makes progress on Colorado River drought plan #weather https://t.co/4xyBJt3kFU,1068711073283330053,2018-12-01 03:39:10,82960432,,0,0,[weather]
820,Fire-scarred California areas escape large-scale rain damage #weather https://t.co/uysEBPKCBc,1068643124631588864,2018-11-30 23:09:09,82960432,,0,0,[weather]
821,"RT @mark_tarello: PASS IT ON: Planets Venus, Mercury, and the crescent Moon will appear in the southeast sky Monday morning an hour before…",1068577591144067072,2018-11-30 18:48:45,82960432,,0,38,[]
822,Tsunami alert for southern Alaska after quake #weather https://t.co/OqahI5A3fJ,1068567628606693376,2018-11-30 18:09:10,82960432,,0,2,[weather]
823,Magnitude 6.7 earthquake strikes Alaska -USGS #weather https://t.co/Vfaye3fsKv,1068563845126356992,2018-11-30 17:54:08,82960432,,0,2,[weather]
824,Massive storm brings dangerous weather coast-to-coast #weather https://t.co/xRv48Kmdym,1068541199512817664,2018-11-30 16:24:09,82960432,,0,1,[weather]
825,"Heavy rain brings additional chaos, hardship to migrant shelter in Tijuana #weather https://t.co/N644SJp03J",1068529879912636417,2018-11-30 15:39:10,82960432,,0,0,[weather]
826,Thousands evacuated as flash floods hit fire-ravaged California #weather https://t.co/632ko3eZPu,1068503455407337473,2018-11-30 13:54:10,82960432,,1,1,[weather]
827,44 amazing photos of this week's weather #weather https://t.co/bPaTvTvHuY,1068427945687928832,2018-11-30 08:54:07,82960432,,0,0,[weather]
828,Morning fog will usher in unseasonably warm Friday in Austin #weather https://t.co/RxjB3Zzsxi,1068363794856861697,2018-11-30 04:39:12,82960432,,0,0,[weather]
829,Flooding hits Northern California area scarred by wildfire #weather https://t.co/diLmpTCp0Q,1068352447192555520,2018-11-30 03:54:07,82960432,,0,0,[weather]
830,"Foot of snow at Lake Tahoe, more on the way into weekend #weather https://t.co/MaY8bMJIiS",1068348679143096320,2018-11-30 03:39:08,82960432,,0,0,[weather]
831,"Snow, cold air may bring a freeze to Calif., US SW by early next week #weather https://t.co/jImwrJVkiq",1068273196325949440,2018-11-29 22:39:12,82960432,,1,0,[weather]
832,"The past 4 years have been the hottest on record, and we see the effects #weather https://t.co/NabJ5XZO28",1068265650592768000,2018-11-29 22:09:13,82960432,,0,1,[weather]
833,"Monsters Florence, Michael powered Atlantic hurricane season ending Friday #weather https://t.co/SS8y7aFkz3",1068254333114798081,2018-11-29 21:24:14,82960432,,0,0,[weather]
834,"It's raining in Los Angeles, and people are freaking out! #weather https://t.co/2E6mlmq1Kd",1068227893753303042,2018-11-29 19:39:11,82960432,,3,1,[weather]
835,Hoping for lot of snow and ice this winter? Hang your hopes on El Nino #weather https://t.co/91HxKe8e6w,1068216559552720896,2018-11-29 18:54:08,82960432,,0,1,[weather]
836,"Mudslide, flooding fears intensify as storm rolls across California #weather https://t.co/b8b79Qmf4N",1068201451078307841,2018-11-29 17:54:06,82960432,,0,1,[weather]
837,"Springlike warmth, severe weather to develop in southern US by week's end #weather https://t.co/18GhwwcLIt",1068186356696797184,2018-11-29 16:54:08,82960432,,0,0,[weather]
838,"Besides killing people, India’s heatwaves could also ravage economy #weather https://t.co/Pspql5yaUy",1068182593344958464,2018-11-29 16:39:10,82960432,,0,0,[weather]
839,Scientists: 2018 On Track To Be Fourth Hottest Year On Record #weather https://t.co/rymbFEiNY4,1068144852896890881,2018-11-29 14:09:12,82960432,,0,1,[weather]
840,The Dead Sea is dying. A $1.5 billion plan aims to resurrect it. #weather https://t.co/xH8IrwPGF8,1068099544016084993,2018-11-29 11:09:10,82960432,,0,0,[weather]
841,Last four years are 'world's hottest' #weather https://t.co/00LLychvV6,1068092015177478145,2018-11-29 10:39:15,82960432,,0,0,[weather]
842,Heavy rain possible in California's wildfire-burned areas #weather https://t.co/pRIRZlyCB6,1068084433540894720,2018-11-29 10:09:07,82960432,,0,0,[weather]
843,Up to 5 feet of snow possible in mountains south of Tahoe #weather https://t.co/LX56t4E6in,1068012715266924545,2018-11-29 05:24:08,82960432,,0,0,[weather]
844,Strong chance El Nino will form in Pacific in 2019 #weather https://t.co/VCbAbq7ltT,1068008953269768192,2018-11-29 05:09:11,82960432,,0,0,[weather]
845,Some California evacuation orders could be lifted next week #weather https://t.co/PDPi4Uo4Ao,1067993841423200256,2018-11-29 04:09:08,82960432,,0,0,[weather]
846,"California storm brings brief, big-wave mecca for surfers #weather https://t.co/Fv3EahK7Bx",1067986294037372928,2018-11-29 03:39:09,82960432,,0,0,[weather]
847,Extreme heat from climate change a 'medical emergency' #weather https://t.co/NIerX02TJl,1067937235838750721,2018-11-29 00:24:12,82960432,,0,0,[weather]
848,2nd blizzard of season to eye north-central US this weekend #weather https://t.co/Cymd5xTJo1,1067888155800424448,2018-11-28 21:09:11,82960432,,0,1,[weather]
849,Flood watch issued for 3 counties ravaged by wildfires in Northern California #weather https://t.co/z4FC9wYFDq,1067839068514353152,2018-11-28 17:54:08,82960432,,0,2,[weather]
850,What mass die-off of an iconic tree says about changing climate #weather https://t.co/UJjr0ajuip,1067801322097848320,2018-11-28 15:24:08,82960432,,0,0,[weather]
851,Storm onslaught continues for parts of western US #weather https://t.co/9pA6E1U08n,1067797562848010241,2018-11-28 15:09:12,82960432,,0,0,[weather]
852,Six ways climate change is hitting the U.S. #weather https://t.co/8d17REGEVj,1067748466753826819,2018-11-28 11:54:06,82960432,,0,1,[weather]
853,World faces 'impossible' task at post-Paris climate talks #weather https://t.co/V5wxqj5jrf,1067740926309625856,2018-11-28 11:24:09,82960432,,0,0,[weather]
854,Flash-flooding causes chaos in Sydney #weather https://t.co/o8ymTjx65X,1067688071439601664,2018-11-28 07:54:07,82960432,,0,0,[weather]
855,What makes certain plants more resistant to wildfires than others? #weather https://t.co/VFbW6ZMhCq,1067657874094997504,2018-11-28 05:54:07,82960432,,0,0,[weather]
856,Judge to utility: Explain any role in deadly California fire #weather https://t.co/iesSFFRKth,1067650345772314624,2018-11-28 05:24:13,82960432,,0,0,[weather]
857,Biggest coral reseeding project launches on Great Barrier Reef #weather https://t.co/EQl1vm9bnR,1067642781252780033,2018-11-28 04:54:09,82960432,,0,0,[weather]
858,Incredible quadruple waterspout amazes tourists on remote Thai island #weather https://t.co/uTV6fAdCf7,1067548407428857856,2018-11-27 22:39:09,82960432,,0,0,[weather]
859,Chicago continues to dig out of historic snowstorm #weather https://t.co/HTm6nBy0cZ,1067540863457218560,2018-11-27 22:09:10,82960432,,0,0,[weather]
860,"RT @StormchaserUKEU: Spectacular view of several #waterspouts odd Koh Lipe, #Thailand yesterday afternoon 24th November! Report via Kerauno…",1067469894243905536,2018-11-27 17:27:10,82960432,,0,312,"[waterspouts, Thailand]"
861,"RT @SoniaBashir_: How beautiful is our #Lancashire coast? 😍🌹
#StAnnes #Blackpool #Cleveleys #Morecambe #LancashireDay #lancashirehour https…",1067469850249854976,2018-11-27 17:26:59,82960432,,0,32,"[Lancashire, StAnnes, Blackpool, Cleveleys, Morecambe, LancashireDay, lancashirehour]"
862,U.S. border Patrol agent sparked $8M Arizona wildfire with gunshot #weather https://t.co/cxeT694Rgh,1067461587689062400,2018-11-27 16:54:09,82960432,,0,0,[weather]
863,The search for Paradise fire victims slows; some may never be found #weather https://t.co/c5DfmTcp2H,1067457826753146880,2018-11-27 16:39:12,82960432,,0,0,[weather]
864,Three separate storms to hit Bay Area this week starting Tuesday #weather https://t.co/JRR4x4DEii,1067446481567674368,2018-11-27 15:54:08,82960432,,0,0,[weather]
865,UN Report: Greenhouse gas emissions gap wider than ever #weather https://t.co/SXmQU8UPIa,1067442722544336896,2018-11-27 15:39:11,82960432,,1,1,[weather]
866,Wildfire razes vast tracts of northeast Australia #weather https://t.co/8vo3oejLZl,1067435171069083648,2018-11-27 15:09:11,82960432,,0,0,[weather]
867,Severe weather to make late-season appearance in southern US #weather https://t.co/e8CxmGC06y,1067374769199177728,2018-11-27 11:09:10,82960432,,0,0,[weather]
868,"Midwest storm heads for Northeast with heavy snow, threat of flooding #weather https://t.co/BfJKxAuy0B",1067291726862213120,2018-11-27 05:39:11,82960432,,0,0,[weather]
869,The week in weather: November 23 #weather https://t.co/H9827heLGt,1067284179711217665,2018-11-27 05:09:12,82960432,,0,0,[weather]
870,Analysis: How Trump Is Ensuring That Greenhouse Gas Emissions Will Rise #weather https://t.co/0yj7Z8qJ8Q,1067265286636658688,2018-11-27 03:54:07,82960432,,0,0,[weather]
871,The Snowiest County in Every State #weather https://t.co/sVtO11dRKa,1067227548659011584,2018-11-27 01:24:10,82960432,,0,0,[weather]
872,"Lake-effect snow, lingering storm threaten travel in Northeast #weather https://t.co/X7bXVZiYUE",1067155833803354113,2018-11-26 20:39:12,82960432,,0,0,[weather]
873,'I don't believe it': Trump dismisses government report on climate #weather https://t.co/EMZwdWDlIO,1067152064248049664,2018-11-26 20:24:13,82960432,,0,1,[weather]
